|NombreProceso|NombreGrupo|Fecha|total_ejecucionesFecha|total_mipsFecha
0|WFL/OPCON/COPIA/SALIDA/CRCESTPXDE|OPERACION|2024-09-11|1|2.11253918760193e-06
1|*SYSTEM/CNS/TRANSLATION|RED|2024-09-11|2|0.0
2|WFL/OPCON/COPIA/ENTRADA/DRACTUACPM|OPERACION|2024-09-11|1|1.8778126112017155e-06
3|(SINCO)PSINCO/CRCONMAPLB ON EXF|UNISYS_UNASSIGNED|2024-09-11|2|0.382460572976962
4|WFL/OPCON/CRCEEVCVER|OPERACION|2024-09-11|2|1.4396563352546484e-06
5|WFL/OPCON/CRMOVISINE|INVENTARIOS|2024-09-11|2|2.8480157936559352e-06
6|(SINCO)PSINCO/WRESXORP ON EXF|ROTAR|2024-09-11|7|0.014839054245937743
7|(SINCO)PSINCO/CRSUSPPLMA ON EXF|UNISYS_UNASSIGNED|2024-09-11|4|0.01520129994707698
8|WFL/OPCON/CRCARSIMUL/MULTI|EVENTOS|2024-09-11|20|8.012000474460654e-06
9|SYSTEM/STATION/TRANSFER|UNISYS_SW1|2024-09-11|2|3.2580048804349874e-05
10|*WLM/EMAIL/CALLER/LIB ON CPSAMPLER|OPERACION|2024-09-11|11|3.7478010031900904e-05
11|WFL/OPCON/COPIA/SALIDA/CRCARPRESU/PP|PRECIOS|2024-09-11|4|1.2330969480224597e-05
12|WFL/OPCON/COPIA/ENTRADA/WRCARGANNS/CORTE|OPERACION|2024-09-11|14|2.710309535501142e-05
13|(SINCO)PSINCO/CRCEFSBL ON EXF|UNISYS_UNASSIGNED|2024-09-11|2|0.9120346819470536
14|(SINCO)PSINCO/IRCREIIAVE ON EXF|UNISYS_UNASSIGNED|2024-09-11|1|0.0007083265653837137
15|WFL/OPCON/ACTBDPPIV|OPERACION|2024-09-11|1|3.755625222403431e-07
16|(SINCO)PSINCO/CRPEDIDO ON EXF|PEDIDOS|2024-09-11|2|0.0008891912167192917
17|WFL/OPCON/COPIA/SALIDA/RESPALDO/CRSEGDREC|OPERACION|2024-09-11|1|1.5961407195214583e-06
18|WFL/OPCON/COPIA/SALIDA/WRNOVPRESI|OPERACION|2024-09-11|1|1.5335469658147343e-06
19|(SINCO)PSINCO/CRCREARFAB ON EXF|COSTOS|2024-09-11|1|0.00015024065733456392
20|WFL/OPCON/RESPALDO/SALIDA/CRCOSTEOCR|VENTAS|2024-09-11|1|1.0484453745876245e-06
21|SOCKET/ROUTER/WORKER/|RED|2024-09-11|8|0.0
22|WFL/OPCON/DRACTUACPM|OPERACION|2024-09-11|1|1.5178985273880533e-06
23|WFL/OPCON/COPIA/SALIDA/RESPALDO/DRMARLIPRD|OPERACION|2024-09-11|92|0.002989289895772011
24|WFL/OPCON/WRESXLTV|ROTAR|2024-09-11|645|0.0011456065287788867
25|WFL/OPCON/COPIA/SALIDA/RESPALDO/WRBAJAPEDI/CORTES|PEDIDOS|2024-09-11|151|0.0005662856897847309
26|WFL/OPCON/CRCARPREMA|PRECIOS|2024-09-11|75|0.00013312126569577502
27|(SINCO)PROCESATRANSFER|UNISYS_UNASSIGNED|2024-09-11|1|2.472453271415592e-06
28|WFL/OPCON/CRGENSUMIN|OPERACION|2024-09-11|4|6.024648794272171e-06
29|(SINCO)PSINCO/CRMENFINPR ON EXF|NOVEDADES|2024-09-11|1|0.00018030130755221805
30|WFL/OPCON/COPIA/DUMMY/TITULO/CRCOSREAUT|OPERACION|2024-09-11|1|2.362914202428825e-06
31|WFL/OPCON/COPIA/SNDMV/SALIDA/WRPMENVRNS|OPERACION|2024-09-11|1|2.11253918760193e-06
32|WFL/OPCON/WRCARGATRA|WMS|2024-09-11|266|0.0012730161144489226
33|CCF/OI_HANDLER|SINCO|2024-09-11|2|4.3815627594706694e-07
34|*SYSTEM/MCPSERVER/COMSTP|UNISYS_SW1|2024-09-11|10|4.428508074750712e-06
35|(SINCO)PSINCO/CRLISCACLI ON EXF|UNISYS_UNASSIGNED|2024-09-11|2|1.3598492992785759e-05
36|WFL/OPCON/COPIA/SNDMV/ENTRADA/WREXORH|ROTAR|2024-09-11|7|2.0734180915352274e-05
37|WFL/OPCON/COPIA/SALIDA/RESPALDO/DRCARGAINV|OPERACION|2024-09-11|121|0.0002613758670408521
38|WFL/OPCON/WRESXORL/CORTES|ROTAR|2024-09-11|5|8.324969242994272e-06
39|WFL/OPCON/COPIA/ENTRADA/RESPALDO/CRRECALCOS|OPERACION|2024-09-11|1|1.9560548033351204e-06
40|WFL/OPCON/CONCATENA/PLANOS/CRMONEGCED|OPERACION|2024-09-11|10|1.5664086865107644e-05
41|UTIL/COPIA/PARTICIPA|OPERACION|2024-09-11|26|5.5254636084610476e-05
42|WFL/OPCON/COPIA/SALIDA/CRSEGUIEVE/SS|EVENTOS|2024-09-11|4|7.98070359760729e-06
43|DATACOMSUPPORT/|UNISYS_SW1|2024-09-11|2|0.0
44|WFL/OPCON/COPIA/SALIDA/CRCARPREFA|PRECIOS|2024-09-11|4|7.777273898060438e-06
45|WFL/OPCON/COPIA/SALIDA/RESPALDO/CRACTUAVIA|OPERACION|2024-09-11|24|3.9481010150516065e-05
46|WFL/OPCON/COPIA/SALIDA/IRGECONSE|OPERACION|2024-09-11|1|3.6930314686967073e-06
47|WFL/OPCON/COPIA/SALIDA/RESPALDO/CRBOREXCEP|OPERACION|2024-09-11|1|1.9091094880550772e-06
48|(SINCO)PSINCO/PRWDEVODUP ON EXF|CXP|2024-09-11|3|0.0012053366182535278
49|*SYSTEM/SECURITYCENTERDB/DMSUPPORT|UNISYS_UNASSIGNED|2024-09-11|4|0.0
50|(SINCO)OBJECT/PSINCO/COBOL/COBINDEVMI ON EXF|INVENTARIOS|2024-09-11|3|3.151595499133546e-05
51|WFL/OPCON/COPIA/ENTRADA/RESPALDO/CRMONEGCED|OPERACION|2024-09-11|10|1.4756477436360147e-05
52|WFL/OPCON/COPIA/SANDM/SALIDA/WRPMCARPAV|OPERACION|2024-09-11|1|1.8308672959216726e-06
53|WFL/OPCON/WRINVENVEN|VENTAS|2024-09-11|655|0.001396779613965544
54|(SINCO)PSINCO/CRINFNECES ON EXF|UNISYS_UNASSIGNED|2024-09-11|2|0.0003460026220523428
55|WFL/OPCON/BORRA/INDEXADO/WRNOTFACEL|OPERACION|2024-09-11|174|0.00040122596126009985
56|*SYSTEM/CCF/PCM/LOGON|SINCO|2024-09-11|2|1.0015000593075816e-06
57|WFL/OPCON/DRANULASOL|DEVOLUCIONES|2024-09-11|1|3.458304892296493e-06
58|WFL/OPCON/RESPALDO/DRDEVOLCD|OPERACION|2024-09-11|168|0.0002614697576714121
59|(SINCO)PSINCO/DRINFDCREN ON EXF|PROGRAMASUSUARIOS|2024-09-11|2|0.1742745618671967
60|*SYSTEM/SNMPOBJMGR/MCP|UNISYS_SW1|2024-09-11|2|0.023923285721394575
61|WFL/UPDISPEC|UNISYS_UNASSIGNED|2024-09-11|1|9.858516208809007e-07
62|WFL/OPCON/WRAUDIRETA|CONTABLES|2024-09-11|1|1.5491954042414152e-06
63|ALGOL/MCPPRT/WFL/CHECKBROKEN|MONITOREO|2024-09-11|140|0.00017792274491136245
64|WFL/OPCON/COPIA/ENTRADA/IRCARCOSEL|INVENTARIOS|2024-09-11|12604|0.028063455669694194
65|WFL/OPCON/COPIA/SALIDA/CRACTDESCO|OPERACION|2024-09-11|1|1.7682735422149488e-06
66|WFL/OPCON/DRRESUMODA|EVENTOS|2024-09-11|1|1.4240078968279676e-06
67|(SINCO)PSINCO/DRETILMAY ON EXF|UNISYS_UNASSIGNED|2024-09-11|2|0.004469475686551764
68|(SINCO)PSINCO/SREPCLASEP ON EXF|UNISYS_UNASSIGNED|2024-09-11|1|0.0008216369080313107
69|WFL/OPCON/COPIA/SALIDA/RESPALDO/CRSBVTAPEF|OPERACION|2024-09-11|1|1.4709532121080105e-06
70|WFL/OPCON/CRCREARCON|OPERACION|2024-09-11|1|1.7682735422149488e-06
71|(SINCO)PSINCO/CRRECALCOS ON EXF|COSTOS|2024-09-11|1|0.00019864127738828815
72|WFL/OPCON/CRCEFSBL|OPERACION|2024-09-11|2|3.7086799071233884e-06
73|(SINCO)PSINCO/CRAPLIVASE ON EXF|COSTOS|2024-09-11|69|0.05021709078629332
74|WFL/OPCON/WRBAJPREAI/ALM|OPERACION|2024-09-11|81|0.00013706467217929852
75|WFL/OPCON/COPIA/SALIDA/RESPALDO/CRACTREGRE|OPERACION|2024-09-11|1|1.643086034801501e-06
76|WFL/OPCON/COPIA/SALIDA/SINE/DESPACHOS|OPERACION|2024-09-11|1|4.006000237230326e-06
77|*SYSTEM/TCPPRTSUPPORT|RED|2024-09-11|2|2.9716384572267245e-05
78|WFL/OPCON/INDEXA/WRAVIRECLI|COMPRAS|2024-09-11|66|0.00010443767805966879
79|WFL/OPCON/COPIA/SALIDA/WRBAJIEVRT|INVENTARIOS|2024-09-11|1|1.674382911654863e-06
80|WFL/OPCON/COPIA/SALIDA/DRCVEMCONS/PROVEEDORES|COBROS|2024-09-11|425|0.003506157817005282
81|WFL/OPCON/COPIA/SALIDA/WREXRECITO|OPERACION|2024-09-11|1|1.7682735422149488e-06
82|WFL/OPCON/COPIA/SALIDA/RESPALDO/CRACTIRECO|PRECIOS|2024-09-11|11|2.5835571842450273e-05
83|*CANDE/STACK|UNISYS_SW1|2024-09-11|6|4.915174509820491e-05
84|WFL/OPCON/CRACTUAVIA|UNISYS_UNASSIGNED|2024-09-11|1|1.4709532121080105e-06
85|WFL/OPCON/CRANULAPED|PEDIDOS|2024-09-11|1|4.350265882617308e-06
86|*SMA/OBJ/UPDATEJOBSTATUS|OPERACION|2024-09-11|1|5.789922217871956e-07
87|(SINCO)PSINCO/CRCOSPROG ON EXF|UNISYS_UNASSIGNED|2024-09-11|1|0.00014471675856994555
88|(SINCO)OBJECT/COBOL//EXTRACTA/NITS/MCIA-CONS ON EXF|UNISYS_UNASSIGNED|2024-09-11|424|0.0021399865486023276
89|(SINCO)PSINCO/SRBORUSRET ON EXF|UNISYS_UNASSIGNED|2024-09-11|1|0.00034387443442631413
90|WFL/OPCON/COPIA/SALIDA/RESPALDO/WREXTCODC|OPERACION|2024-09-11|1|2.5976407788290397e-06
91|WFL/OPCON/CRCONMAPLB|OPERACION|2024-09-11|2|2.8636642320826163e-06
92|*SYSTEM/DOCSUPPORT|UNISYS_SW1|2024-09-11|2|0.0
93|(LUISJA)FTP/FILE/TRANSFER/TO/NAS|FTP|2024-09-11|1|3.599140838136621e-06
94|*SYSTEM/HWERRORSUPPORT|UNISYS_SW1|2024-09-11|23|8.716180203661298e-06
95|(SINCO)PSINCO/CRGENERSHP ON EXF|PEDIDOS|2024-09-11|28|0.004286764519481836
96|(SINCO)PSINCO/WRPMENVDEA ON EXF|UNISYS_UNASSIGNED|2024-09-11|98|0.01819553474939182
97|WFL/OPCON/CRGENDISOS|PEDIDOS|2024-09-11|3|4.7571252817110124e-06
98|(SINCO)PSINCO/IRAJUSINVE ON EXF|INVENTARIOS|2024-09-11|2|0.016895744156794838
99|WFL/OPCON/COPIA/SALIDA/RESPALDO/DRETIPRRE|OPERACION|2024-09-11|354|0.0011806746792930793
100|WFL/OPCON/CRCAMBIART/CORTES|OPERACION|2024-09-11|69|0.00011537593651991877
101|WFL/OPCON/COPIA/ENTRADA/CRCARCEBPR|VENTAS|2024-09-11|12|2.1782626289939894e-05
102|(SINCO)PSINCO/DRINFRECRI ON EXF|PROGRAMASUSUARIOS|2024-09-11|2|0.0017416242515743109
103|WFL/OPCON/WRCOMPRSAP/CIA/COMP|CXP|2024-09-11|1|1.4709532121080105e-06
104|WFL/OPCON/COPIA/ENTRADA/CRACTCIREW|OPERACION|2024-09-11|1|1.8934610496283964e-06
105|(SINCO)PSINCO/CRLISUCATE ON EXF|ARTICULOS|2024-09-11|1|0.00037021075629841825
106|(SINCO)PSINCO/CRBORARTRC ON EXF|DEPURADORES|2024-09-11|1|0.000239358514174512
107|MARC/Q-LOGOFF/IR|UNISYS_SW1|2024-09-11|2|0.08780330976991477
108|WFL/OPCON/COPIA/SALIDA/DRDERPNAJA|DESPACHOS|2024-09-11|1|1.8778126112017155e-06
109|(SINCO)PSINCO/WRCOMARALM ON EXF|UNISYS_UNASSIGNED|2024-09-11|1|0.00023818488129251093
110|WFL/OPCON/WRPMENVDPL|OPERACION|2024-09-11|1|1.5804922810947773e-06
111|WFL/OPCON/COPIA/SALIDA/CREXARCPPT/TERA|PRESUPUESTOS|2024-09-11|1|1.2988203894145198e-06
112|(SINCO)PSINCO/CRGENPEDIA ON EXF|PEDIDOS|2024-09-11|5|0.12739619060674318
113|WFL/OPCON/COPIA/ENTRADA/DRCARCEEDP|OPERACION|2024-09-11|1|1.6587344732281819e-06
114|(SINCO)PSINCO/WRDEVOLPRO ON EXF|COMPRAS|2024-09-11|36|0.011121564267980132
115|(SINCO)VPSINCO/DBCONTROL|SINCO|2024-09-11|2|0.004875239694955596
116|WFL/OPCON/COPIA/SALIDA/RESPALDO/WRCARETIMQ|CDISCOUNT|2024-09-11|96|0.0002629876561988002
117|(SINCO)BDPSINCO/PRINTSTATISTICS|IMPRESION|2024-09-11|1|0.0003768769910681843
118|*SYSTEM/GENERALSUPPORT|UNISYS_SW1|2024-09-11|2|0.0
119|WFL/OPCON/COPIA/SALIDA/RESPALDO/CRACTMARTE|OPERACION|2024-09-11|1|2.3472657640021445e-06
120|*FILE/TRANSFER|OPERACION|2024-09-11|2|1.0656586568569735e-05
121|(SINCO)PSINCO/CRGENPEDCD ON EXF|PEDIDOS|2024-09-11|168|0.039388746957552345
122|WFL/OPCON/COPIA/RESPALDO/WRPRELINEA|PRECIOS|2024-09-11|92|0.0002085623873508039
123|WFL/OPCON/INICIA/UPDISPEC|OPERACION|2024-09-11|1|3.129687685336192e-07
124|WFL/OPCON/COPIA/SALIDA/CRCEFSBL|OPERACION|2024-09-11|2|3.489601769149855e-06
125|WFL/OPCON/COPIA/ENTRADA/RESPALDO/WRCARFACEL|OPERACION|2024-09-11|174|0.00033148087119238266
126|*SYSTEM/COMS/FORMATS|UNISYS_SW1|2024-09-11|2|0.0
127|(SINCO)PSINCO/WREXTPREF ON EXF|UNISYS_UNASSIGNED|2024-09-11|1|0.002112132328202836
128|*SYSTEM/IPSUPPORT|UNISYS_SW1|2024-09-11|2|0.0
129|WFL/OPCON/WRNOVEPPTO|OPERACION|2024-09-11|1|3.943406483523603e-06
130|WFL/OPCON/COPIA/ENTRADA/RESPALDO/CRACTDESCO|OPERACION|2024-09-11|1|1.8308672959216726e-06
131|(SINCO)PSINCO/RRIRREGULA ON EXF|CONTABLES|2024-09-11|1|0.16846983622657308
132|(SINCO)PSINCO/DRLISOPUCR ON EXF|LOGISTICA|2024-09-11|6|0.008761075573507447
133|(SINCO)PSINCO/CRCONSODIA ON EXF|PEDIDOS|2024-09-11|5|0.16273327518373615
134|WFL/OPCON/DRDEVOLVIR|OPERACION|2024-09-11|19|3.1312525291788604e-05
135|WLM/EMAIL/CALLER/JOB|OPERACION|2024-09-11|11|7.730328582780395e-06
136|WFL/OPCON/CRCOSPROG|OPERACION|2024-09-11|1|5.633437833605147e-07
137|(SINCO)PSINCO/CRDESTECLA ON EXF|PRECIOS|2024-09-11|1|0.00020644984816320196
138|WFL/OPCON/COPIA/SALIDA/RESPALDO/CRCATALOGO|OPERACION|2024-09-11|50|0.00020403998864549307
139|(SINCO)PSINCO/CRCARINVEN ON EXF|UNISYS_UNASSIGNED|2024-09-11|17|0.00947113911555652
140|(SINCO)PSINCO/CRVERCECLC ON EXF|ROTAR|2024-09-11|1|0.022818067812194958
141|WFL/OPCON/WRLIQPORTA_CED|COMPRAS|2024-09-11|4|1.3426360170092266e-05
142|*SYSTEM/ESRLOGGER|UNISYS_SW1|2024-09-11|2|0.0
143|(SINCO)PSINCO/IRCONFSELE ON EXF|INVENTARIOS|2024-09-11|881|0.17299944886199872
144|(SINCO)PSINCO/WRLISNOPRO ON EXF|CXP|2024-09-11|4|0.0007200628942037245
145|WFL/OPCON/CRCORLISIN|PEDIDOS|2024-09-11|2|3.458304892296493e-06
146|WFL/OPCON/COPIA/ENTRADA/CRACTNOMTV|OPERACION|2024-09-11|2|6.1811331785389805e-06
147|(SINCO)PSINCO/DRINFOTRAW ON EXF|PROGRAMASUSUARIOS|2024-09-11|2|0.0056763145548942495
148|(SINCO)PSINCO/WRBAJPREA ON EXF|UNISYS_UNASSIGNED|2024-09-11|3|0.0005507780873038898
149|WFL/OPCON/COPIA/SALIDA/DRCAREDTRA|OPERACION|2024-09-11|1|1.5961407195214583e-06
150|WFL/OPCON/WREDIPED|OPERACION|2024-09-11|62|0.00012534399179771452
151|*SYSTEM/DMUPDATE|UNISYS_SW1|2024-09-11|2|5.085742488671312e-06
152|WFL/OPCON/COPIA/SALIDA/RESPALDO/DRDEVOLCAR|OPERACION|2024-09-11|1|1.9404063649084393e-06
153|WFL/OPCON/CRSOLIAUAL|DESPACHOS|2024-09-11|645|0.002567658370803518
154|WFL/OPCON/COPIA/SALIDA/RESPALDO/CRSCEMODEN|OPERACION|2024-09-11|2|4.7571252817110124e-06
155|(SINCO)PSINCO/WRLIQUIDEV ON EXF|DEVOLUCIONES|2024-09-11|66|0.028826536121133936
156|UTIL/COPIA/EMAIL|OPERACION|2024-09-11|26|1.9623141787057933e-05
157|WFL/OPCON/SRSUSUCLAS|OPERACION|2024-09-11|1|1.4866016505346916e-06
158|*SYSTEM/DATACOMSUPPORT|UNISYS_SW1|2024-09-11|2|0.0
159|WFL/OPCON/COPIA/RESPALDO/ENTRADA/CRSOLIPROV/DUMPALL/CORTES|PEDIDOS|2024-09-11|2|4.39721119789735e-06
160|(SINCO)PSINCO/DRPLANEGDP ON EXF|UNISYS_UNASSIGNED|2024-09-11|4|0.07716712876505341
161|WFL/OPCON/LEER/ARCHIVOS/CREANESCOD/FUENTES|OPERACION|2024-09-11|69|0.004694359395181595
162|WFL/OPCON/WRLOCDEP|OPERACION|2024-09-11|1|1.6117891579481392e-06
163|WFL/OPCON/COPIA/DUMMY/CRGENERPED|PEDIDOS|2024-09-11|1|1.705679788508225e-06
164|(SINCO)PSINCO/CRVALMCCOM ON EXF|COMPRAS|2024-09-11|1|0.0012566634962930415
165|WFL/OPCON/COPIA/SALIDA/CRCUALIBRO/DIARIO/DEPENDENCIA/NAS|COMPRAS|2024-09-11|1572|0.004286263769452191
166|WFL/OPCON/COPIA/SALIDA/WRENVIALNS|OPERACION|2024-09-11|96|0.00018314932334587397
167|JOB/COPIA/PRDOCTODI|OPERACION|2024-09-11|1|2.081242310748568e-06
168|WFL/OPCON/COPIA/SALIDA/RESPALDO/CRRECALCOS|OPERACION|2024-09-11|1|2.7384767246691687e-06
169|(SINCO)PSINCO/SREPCLASER ON EXF|UNISYS_UNASSIGNED|2024-09-11|1|0.0003117012450210581
170|WFL/OPCON/COPIA/ENTRADA/RESPALDO/CRECEDIC|OPERACION|2024-09-11|1|1.1579844435743912e-06
171|(SIGHTLINE)VIEWPOINT/DBMONITOR/BDCPY|MONITOREO|2024-09-11|2|0.0001335124766564426
172|WFL/OPCON/WRCARGASER|OPERACION|2024-09-11|4|6.760125400326176e-06
173|WFL/OPCON/PRGENOTAJ|OPERACION|2024-09-11|1|1.643086034801501e-06
174|*SYSTEM/LRSS/SUPPORT|UNISYS_UNASSIGNED|2024-09-11|2|2.3566548270581585e-05
175|WFL/OPCON/COPIA/SALIDA/RESPALDO/WRLIQVENCO|VENTAS|2024-09-11|835|0.001050135405937706
176|WFL/OPCON/COPIA/SALIDA/RESPALDO/CRCARPRESU/PP|PRECIOS|2024-09-11|4|1.3175985155265372e-05
177|*SYSTEM/TIME/SUPPORT|UNISYS_SW1|2024-09-11|2|7.04179729200649e-07
178|*SYSTEM/OLEDB/SERVER|UNISYS_SW1|2024-09-11|2|0.0009730355498094496
179|GENERATE_DAILY_WARNINGS|UNISYS_UNASSIGNED|2024-09-11|1|5.0075002965379076e-06
180|WFL/OPCON/COPIA/ENTRADA/CRDISTRIFI|OPERACION|2024-09-11|2|3.239226754322959e-06
181|WFL/OPCON/COPIA/ENTRADA/ARCHIVOS/PIM|OPERACION|2024-09-11|69|0.000172946541491678
182|WFL/OPCON/WREXTSUBES|DESPACHOS|2024-09-11|3|4.287672128910584e-06
183|(SINCO)PSINCO/WRPUTVERMQ ON EXF|UNISYS_UNASSIGNED|2024-09-11|168|0.02690551817143615
184|WFL/OPCON/COPIA/SALIDA/RESPALDO/WRCARGAALI|OPERACION|2024-09-11|101|0.00030821164325190825
185|WFL/OPCON/CRPARAMLOG|LOGISTICA|2024-09-11|3|7.683383267500352e-06
186|WFL/OPCON/PRCONFIPA|OPERACION|2024-09-11|1|4.0685939909370504e-06
187|WFL/OPCON/CRCONSODIA/CORTES|PEDIDOS|2024-09-11|5|9.702031824542196e-06
188|UTIL/COPIA/SIMULADOR|OPERACION|2024-09-11|8|1.056269593800965e-05
189|WFL/OPCON/COPIA/SALIDA/RESPALDO/CREPACK|OPERACION|2024-09-11|1|1.345765704694563e-06
190|WFL/OPCON/COPIA/ENTRADA/WRCARGANGE/EXEP|OPERACION|2024-09-11|15|3.525593177531221e-05
191|(SINCO)PSINCO/PRBAJCEFAP ON EXF|CXP|2024-09-11|1|0.00024053214705651308
192|(SINCO)PSINCO/DRRESUEVAC ON EXF|PEDIDOS|2024-09-11|1|0.03396369937847532
193|WFL/OPCON/COPIA/RESPALDO/CRAGENDABR|ROTAR|2024-09-11|1|1.1579844435743912e-06
194|WFL/OPCON/INDEXA/ANEXOS/WRNOTFACEL/PPAL|OPERACION|2024-09-11|174|0.0003939494373916935
195|WFL/OPCON/COPIA/ENTRADA/RESPALDO/CRMASPLUEV/CON|OPERACION|2024-09-11|78|0.00016125715798694733
196|SOPORTE/WFL/BD/BCV/RESUME|OPERACION|2024-09-11|4|2.190781379735335e-06
197|(SINCO)PSINCO/CRREMVMIDE ON EXF|INVENTARIOS|2024-09-11|3|0.01803833053695739
198|*OBJECT/EMAIL|OPERACION|2024-09-11|4|1.8590344850896984e-05
199|WFL/OPCON/COPIA/SNDMV/SALIDA/WRDATOSNAL|OPERACION|2024-09-11|112|0.00022660503685676696
200|WFL/OPCON/COPIA/SALIDA/RESPALDO/WRPMCARMAR|OPERACION|2024-09-11|69|0.00018111502635040553
201|WFL/OPCON/COPIA/ENTRADA/RESPALDO/WRESXORP/CORTES|ROTAR|2024-09-11|7|1.3989703953452782e-05
202|(TRITON)OBJECT/ALGOL/UTIL/PSSHW|MONITOREO|2024-09-11|2|3.3644142617364074e-06
203|(SINCO)PSINCO/WRPMCARUNI ON EXF|UNISYS_UNASSIGNED|2024-09-11|1|0.00014958342292064334
204|(LINC)LINC/APPL_BLD_ ON FLINC|SINCO|2024-09-11|2|8.936823185477495e-05
205|WFL/OPCON/COPIA/SALIDA/WRCAUSASAP/COMP|CXP|2024-09-11|4|6.8227191540329e-06
206|WFL/OPCON/COPIA/SALIDA/RESPALDO/CRAPLIVASE|OPERACION|2024-09-11|69|0.0003505719660729337
207|WFL/OPCON/COPIA/ARCHIVOS/HACIAHOST/WRESXORP/CORTES|ROTAR|2024-09-11|5|6.572344139206005e-06
208|WFL/OPCON/COPIA/SALIDA/RESPALDO/PRACTREVMI|OPERACION|2024-09-11|1|2.535047025122316e-06
209|*LOCUM/SAFELIB/TRACKER|UNISYS_SW1|2024-09-11|2|0.0053726096619092336
210|MCPINTERFACE/WORKER/|UNISYS_UNASSIGNED|2024-09-11|4|0.009496505234246149
211|WFL/OPCON/COPIA/ENTRADA/RESPALDO/WRESXCAL|ROTAR|2024-09-11|1|9.858516208809007e-07
212|(SINCO)OBJECT/PSINCO/OPCON/COBOL/INDEXA/DRVMICONT ON EXF|COBROS|2024-09-11|1|7.448656691100138e-06
213|WFL/OPCON/LEER/NITS/DRCVEMCONS|COBROS|2024-09-11|1|0.000297382923860645
214|WFL/OPCON/COPIA/SNDMV/ENTRADA/WRPMCARDPL|OPERACION|2024-09-11|69|0.00014953647760536333
215|WFL/OPCON/COPIA/ENTRADA/RESPALDO/CRCARPREFA|PRECIOS|2024-09-11|4|5.2422268729381225e-06
216|WFL/OPCON/COPIA/ENTRADA/CRCARGAAGE|OPERACION|2024-09-11|1|3.5052502075765356e-06
217|WFL/OPCON/COPIA/SALIDA/RESPALDO/IRCREIIAJU/ADICIONAL|DESPACHOS|2024-09-11|1|6.087242547978894e-06
218|WFL/OPCON/COPIA/SALIDA/RESPALDO/WRPMCARTAA|OPERACION|2024-09-11|1|2.6758829709624445e-06
219|WFL/OPCON/COPIA/SALIDA/RESPALDO/CRMASPLUEV/CON|OPERACION|2024-09-11|78|0.0001447167585699455
220|WFL/OPCON/CRPRIZONPR|OPERACION|2024-09-11|1|1.4709532121080105e-06
221|WFL/OPCON/IRCARCOSEL|INVENTARIOS|2024-09-11|637|0.00172145341444232
222|(SINCO)PSINCO/IRFOINVECE ON EXF|INVENTARIOS|2024-09-11|1|0.021346676443810993
223|WFL/OPCON/WRGETVIVO|OPERACION|2024-09-11|271|0.000407767008522452
224|WFL/OPCON/DRRESUEVAC|PEDIDOS|2024-09-11|1|9.858516208809007e-07
225|(SINCO)PSINCO/CRSOLIAUAL ON EXF|DESPACHOS|2024-09-11|649|0.5649548683387342
226|(SINCO)PSINCO/CRLISEANCO ON EXF|UNISYS_UNASSIGNED|2024-09-11|2|0.013025697552615526
227|WFL/OPCON/COPIA/ENTRADA/RESPALDO/WREXORH/CORTES|ROTAR|2024-09-11|7|1.4662586805800064e-05
228|(SINCO)OBJECT/PSINCO/COBOL/INDEXA/WRINVENLIN ON EXF|INVENTARIOS|2024-09-11|1|6.149836301685618e-06
229|(SINCO)PSINCO/CRPEDIDOIN ON EXF|PEDIDOS|2024-09-11|2|0.009857858974395088
230|*FILE/TRANSFER|MONITOREO|2024-09-11|2|9.107391164328321e-06
231|WFL/OPCON/CREXTCEEBB|OPERACION|2024-09-11|1|1.283171950987839e-06
232|WFL/OPCON/COPIA/SALIDA/DRACTINVTO|OPERACION|2024-09-11|132|0.00021953194268790728
233|(SINCO)OBJECT/COBOL/EXTRACTA/EVENTSUBL/MODA ON EXF|UNISYS_UNASSIGNED|2024-09-11|4|2.3644790462714933e-05
234|CCF/RATL/DRIVER|SINCO|2024-09-11|2|0.34249006402402093
235|(SINCO)PSINCO/WRBAJASODE ON EXF|DESPACHOS|2024-09-11|644|0.6025548579481702
236|WFL/OPCON/COPIA/SALIDA/WRCARGANGP/DUMMY/EXEP|OPERACION|2024-09-11|15|2.760384538466522e-05
237|WFL/OPCON/COPIA/SALIDA/DRPLUDEVOL/DEPENDENCIA|OPERACION|2024-09-11|645|0.0008078193369005519
238|(SINCO)PSINCO/WRTRAUPLRB ON EXF|UNISYS_UNASSIGNED|2024-09-11|257|0.08576062521144949
239|(SINCO)OBJECT/PSINCO/COBOL/INDEXA/WRCODISOLI ON EXF|UNISYS_UNASSIGNED|2024-09-11|6|4.487972140772101e-05
240|WFL/OPCON/WRDEVAJUPR|OPERACION|2024-09-11|1|1.5491954042414152e-06
241|TCPIP/LOG/ENTRIES|RED|2024-09-11|2|5.633437833605147e-07
242|WFL/OPCON/COPIA/SNDMV/SALIDA/CRLISUCATE|OPERACION|2024-09-11|1|2.6758829709624445e-06
243|WFL/OPCON/WRCARUPLMQ|OPERACION|2024-09-11|258|0.0003808047491132811
244|(SINCO)PSINCO/WRPEDAPRO ON EXF|PEDIDOS|2024-09-11|38|0.008042890491914919
245|(SINCO)PSINCO/DRCORRECDP ON EXF|UNISYS_UNASSIGNED|2024-09-11|1|0.0011371876689053322
246|WFL/OPCON/COPIA/SALIDA/RESPALDO/IEINVR|OPERACION|2024-09-11|1|4.603770585129539e-05
