|NombreProceso|NombreGrupo|Fecha|total_ejecucionesFecha|total_mipsFecha
582|WFL/OPCON/TRSINEREDI|SINE|2024-09-12|1|2.6758829709624445e-06
583|WFL/OPCON/COPIA/SNDMV/SALIDA/WRNOTFACEL|OPERACION|2024-09-12|170|0.00043247589279818156
584|(CPY)BDCPY/COPYAUDITTASK|OPERACION|2024-09-12|2|1.1892813204277531e-06
585|*SYSTEM/PRINT/BACKUP/PROCESSOR|IMPRESION|2024-09-12|2|0.00024441295978632995
586|*SYSTEM/LRSS/PDUSUPPORT|UNISYS_UNASSIGNED|2024-09-12|2|0.0
587|(SINCO)PSINCO/WRCARGAWEB ON EXF|CXP|2024-09-12|140|0.10112205562894674
588|WFL/OPCON/COPIA/SALIDA/CRCARCERPX|VENTAS|2024-09-12|12|1.7307172899909144e-05
589|(SINCO)PSINCO/CRSASPREFU ON EXF|NOVEDADES|2024-09-12|1|0.40104479928843423
590|WFL/OPCON/COPIA/ENTRADA/WRINVENROT|VENTAS|2024-09-12|4272|0.008517194660627512
591|WFL/OPCON/SRSEUSUCSU|OPERACION|2024-09-12|1|1.2988203894145198e-06
592|WFL/OPCON/REMOARC|OPERACION|2024-09-12|1|6.99485197672639e-06
593|WFL/OPCON/CRCARINVEN|OPERACION|2024-09-12|91|0.00015734504838027706
594|(SINCO)PSINCO/CRPLANIMUL ON EXF|UNISYS_UNASSIGNED|2024-09-12|3|0.0010718084931586591
595|WFL/OPCON/WRNOVPRESI|OPERACION|2024-09-12|1|1.5961407195214583e-06
596|(SINCO)PSINCO/CRSOLIMPOR ON EXF|UNISYS_UNASSIGNED|2024-09-12|1|0.0002059647465719748
597|(SINCO)OBJECT/PSINCO/OPCON/COBOL/INDEXA/POR/NIT ON EXF|OPERACION|2024-09-12|4|3.744671315504754e-05
598|WFL/OPCON/COPIA/SALIDA/IRGESOLIMI|OPERACION|2024-09-12|2|5.304820626644846e-06
599|WFL/OPCON/CRCAMFIRME|OPERACION|2024-09-12|1|1.1736328820010723e-06
600|WFL/OPCON/COPIA/SALIDA/CRCAMTNAJU/SUB|EVENTOS|2024-09-12|1|0.0001472831024719212
601|WFL/OPCON/COPIA/ENTRADA/RESPALDO/DRCEDEFIP|OPERACION|2024-09-12|1|6.728828523472814e-06
602|WFL/OPCON/CRCEPEDFUT|PEDIDOS|2024-09-12|1|1.1736328820010723e-06
603|WFL/OPCON/WREXTFNCS|OPERACION|2024-09-12|1|1.4240078968279676e-06
604|(SINCO)PSINCO/IRCREIIAJU ON EXF|DESPACHOS|2024-09-12|2|0.02132143551262876
605|WFL/OPCON/COPIA/SNDMV/SALIDA/WRCARNOVE|OPERACION|2024-09-12|1|4.240726813630541e-06
606|(SINCO)PSINCO/DRDEPDEUMV ON EXF|UNISYS_UNASSIGNED|2024-09-12|1|0.09542718202607843
607|(SINCO)PSINCO/WRCODISOLI ON EXF|UNISYS_UNASSIGNED|2024-09-12|21|0.0083270974306203
608|WFL/OPCON/COPIA/SALIDA/RESPALDO/WRCPROMOMQ|OPERACION|2024-09-12|98|0.00023514908423773488
609|WFL/OPCON/CRPROUNSU|OPERACION|2024-09-12|1|1.2988203894145198e-06
610|WFL/OPCON/COPIA/SNDMV/SALIDA/WRPMCARSUM|OPERACION|2024-09-12|68|0.00012335664011752607
611|(SINCO)OBJECT/PSINCO/COBOL/COBINENVID ON EXF|UNISYS_UNASSIGNED|2024-09-12|7|5.9839628543628e-05
612|WFL/OPCON/COPIA/SANDM/SALIDA/WRDATOSCHE|OPERACION|2024-09-12|11|1.622743064846816e-05
613|(SINCO)PSINCO/PRDOCTODI ON EXF|CXP|2024-09-12|1|0.03652367436601134
614|WFL/OPCON/COPIA/SALIDA/RESPALDO/SRLISTACPY|OPERACION|2024-09-12|3|3.621048651933974e-05
615|(SINCO)OBJECT/S/DOCTOS ON EXF|UNISYS_UNASSIGNED|2024-09-12|1|7.17637386247589e-05
616|(SINCO)PSINCO/DRCTLPUM ON EXF|UNISYS_UNASSIGNED|2024-09-12|1|0.00015801793123262437
617|WFL/OPCON/COPIA/RESPALDO/CRSOLIAUAL|DESPACHOS|2024-09-12|645|0.0019503587717478073
618|WFL/OPCON/GENERA/PARAMETROS/WRBAJATRAI|PEDIDOS|2024-09-12|6|1.3395063293238904e-05
619|(SINCO)PSINCO/IRADIDEVDI ON EXF|UNISYS_UNASSIGNED|2024-09-12|1|0.009294077034758624
620|(SINCO)PSINCO/WRCEPFAENV ON EXF|ROTAR|2024-09-12|1|0.00018665457355345052
621|(SINCO)OBJECT/PSINCO/COBOL/LEE/WRINVENLIN ON EXF|INVENTARIOS|2024-09-12|12|6.7147449288888e-05
622|WFL/OPCON/COPIA/SALIDA/RESPALDO/WRDEVOLPRO|COMPRAS|2024-09-12|37|7.234273084654605e-05
623|(SINCO)PSINCO/DRETIXPOR ON EXF|UNISYS_UNASSIGNED|2024-09-12|2|0.25527668473435366
624|WFL/OPCON/COPIA/SALIDA/RESPALDO/DRPLUDEVOL|OPERACION|2024-09-12|1|2.5819923404023586e-06
625|WFL/OPCON/COPIA/ENTRADA/CRCAMFIRME|OPERACION|2024-09-12|1|1.5961407195214583e-06
626|WFL/OPCON/COPIA/SALIDA/CRMODNIVIN|OPERACION|2024-09-12|1|1.643086034801501e-06
627|(SINCO)PSINCO/CRMARCPLU ON EXF|PRECIOS|2024-09-12|1|0.00800239233326667
628|WFL/OPCON/CREA/PARAMETROS/CARGA/DATOS/PLU|OPERACION|2024-09-12|69|0.0007921396015970171
629|WFL/OPCON/COPIA/SALIDA/WRCATOMAES/JAVADB|NOVEDADES|2024-09-12|23|3.829172883008831e-05
630|WFL/OPCON/COPIA/SALIDA/CRGENERPED|PEDIDOS|2024-09-12|1|1.8308672959216726e-06
631|WFL/OPCON/COPIA/ENTRADA/CRCARPRESU|PRECIOS|2024-09-12|88|0.00014989639168917695
632|WFL/OPCON/COPIA/SALIDA/CRCARGAPFP|OPERACION|2024-09-12|68|0.0001740575806199723
633|(SINCO)PSINCO/WRETIGENE ON EXF|PRECIOS|2024-09-12|673|0.24911667694769074
634|WFL/OPCON/COPIA/ENTRADA/CRETOPES|OPERACION|2024-09-12|1|1.643086034801501e-06
635|(SINCO)PSINCO/DRSINEDEVO ON EXF|DESPACHOS|2024-09-12|1|0.0015040027140651607
636|WFL/OPCON/CRMONEGCED|OPERACION|2024-09-12|2|3.4270080154431307e-06
637|(SINCO)PSINCO/DRCORDIAVT ON EXF|UNISYS_UNASSIGNED|2024-09-12|2|0.00034420305163327444
638|WFL/OPCON/COPIA/SALIDA/RESPALDO/DRDEVOLVIR|OPERACION|2024-09-12|19|5.0184542034365836e-05
639|WFL/OPCON/COPIA/ENTRADA/RESPALDO/CRCARGAAGE|OPERACION|2024-09-12|1|1.8465157343483537e-06
640|WFL/OPCON/COPIA/ENTRADA/RESPALDO/CRACTCIREW|OPERACION|2024-09-12|1|1.283171950987839e-06
641|WFL/OPCON/CRGENDISOL/CORTES|PEDIDOS|2024-09-12|3|4.741476843284331e-06
642|(TRITON)SYSTEM/DATAMOVER/WORKER/COPYFILE ON DISK|MONITOREO|2024-09-12|9891|0.05309410313635388
643|WFL/OPCON/INDEXA/WRCODISOLI/PROVEEDORES|OPERACION|2024-09-12|84|0.0001962001209937259
644|(SINCO)PSINCO/CRCOSREAUT ON EXF|UNISYS_UNASSIGNED|2024-09-12|743|0.24931121833421138
645|WFL/OPCON/WRINVZOR|OPERACION|2024-09-12|141|0.00027765024300460033
646|(SINCO)PSINCO/DRAGOTA ON EXF|AGOTADOS|2024-09-12|1|0.006400195668074087
647|VIRTUAL/IMPORTATIL/R/J|IMPRESION|2024-09-12|7|4.929258104404503e-05
648|WFL/OPCON/COPIA/SALIDA/WRCOMARALM|OPERACION|2024-09-12|1|1.236226635707796e-06
649|(SINCO)PSINCO/PRINICIAR ON EXF|CXP|2024-09-12|1|0.0034409664225197303
650|WFL/OPCON/RESPALDO/SALIDA/IRADIDEVDI|OPERACION|2024-09-12|1|5.633437833605147e-07
651|WFL/OPCON/COPIA/SALIDA/CRCOSTEOCR|VENTAS|2024-09-12|1|1.5961407195214583e-06
652|WFL/OPCON/COPIA/SALIDA/DRDERPNAJA|DESPACHOS|2024-09-12|1|2.4255079561355494e-06
653|(SINCO)PSINCO/DRALERTARE ON EXF|UNISYS_UNASSIGNED|2024-09-12|2|0.013114095581287847
654|WFL/OPCON/COPIA/SNDMV/SALIDA/WRPMENVDER|OPERACION|2024-09-12|95|0.0001836657218139544
655|(SINCO)PSINCO/WRSCEENVIM ON EXF|UNISYS_UNASSIGNED|2024-09-12|133|0.03632608153399766
656|WFL/OPCON/COPIA/SALIDA/RESPALDO/CRETOPES|OPERACION|2024-09-12|1|1.4083594584012866e-06
657|WFL/OPCON/WRNOVPLUS|OPERACION|2024-09-12|555|0.0008984394438294603
658|*LOCUM/SAFELIB|UNISYS_SW1|2024-09-12|2|3.9230635135689256e-05
659|*SYSTEM/EVASUPPORT|UNISYS_SW1|2024-09-12|2|0.0
660|(SINCO)OBJECT/COBOLES/VPR-PARAMETRO ON EXF|UNISYS_UNASSIGNED|2024-09-12|6435|0.007092013130917731
661|*LIBRARY/MAINTENANCE|UNISYS_UNASSIGNED|2024-09-12|4|6.900961346166305e-06
662|(SINCO)PSINCO/CRDESINEXC ON EXF|DIFUSIONES|2024-09-12|1|0.0003749835300185559
663|WFL/OPCON/CRPRICARGA|PRECIOS|2024-09-12|1|2.4255079561355494e-06
664|(SINCO)PSINCO/CRGENERPED ON EXF|PEDIDOS|2024-09-12|2|0.07435821841902573
665|WFL/OPCON/COPIA/ENTRADA/RESPALDO/CRACTDESCO|OPERACION|2024-09-12|1|1.9560548033351204e-06
666|WFL/OPCON/COPIA/ENTRADA/RESPALDO/RRAJUMOVSU|CONTABLES|2024-09-12|1|1.9560548033351204e-06
667|WFL/OPCON/PARAM/WRCASUGRMA|OPERACION|2024-09-12|42|0.0002415492955542474
668|*FILEWRAPPER/WRAP|UNISYS_UNASSIGNED|2024-09-12|2|4.39721119789735e-06
669|(TRITON)PROCESSREQUESTS/GENERAL|MONITOREO|2024-09-12|1|0.9015732939994187
670|*SYSTEM/OLEDB/WORKER|OLEDB|2024-09-12|2|0.0007348193716400846
671|WFL/OPCON/COPIA/SALIDA/RESPALDO/CRACUCOMPP/|COMPRAS|2024-09-12|2|2.6915314093891255e-06
672|WFL/OPCON/PARAMREP/CDISCOUNT|OPERACION|2024-09-12|336|0.0005084021160444374
673|WFL/OPCON/COPIA/SALIDA/WRBAJPREAI|OPERACION|2024-09-12|118|0.000705635033974324
674|WFL/OPCON/CREXNITCCL|OPERACION|2024-09-12|1|1.5335469658147343e-06
675|WFL/OPCON/COPIA/SNDMV/SALIDA/DRDEVOLVIR|OPERACION|2024-09-12|19|3.849515852963517e-05
676|WFL/OPCON/COPIA/SALIDA/RESPALDO/WRSCEENVRU|OPERACION|2024-09-12|134|0.00032237348002805445
677|WFL/OPCON/COPIA/SALIDA/CRCARPRESU|PRECIOS|2024-09-12|88|0.0001522593058916058
678|WFL/OPCON/WRDATOSCHE|OPERACION|2024-09-12|1|1.0108891223635901e-05
679|WFL/OPCON/COPIA/SNDMV/SALIDA/WRBAJPREAI|OPERACION|2024-09-12|118|0.0004608465116657545
680|(LUISJA)FTP/FILE/TRANSFER/TO/NAS|FTP|2024-09-12|1|3.6617345918433452e-06
681|(SINCO)PSINCO/CRREMIDESP ON EXF|UNISYS_UNASSIGNED|2024-09-12|2|0.00039429370303708025
682|(SINCO)FTP/FILE/TRANSFER/TO/ESBPROD|FTP|2024-09-12|1|3.1766330006162356e-06
683|WFL/OPCON/COPIA/SALIDA/CRGENEMPAQ|PEDIDOS|2024-09-12|1|1.8308672959216726e-06
684|WFL/OPCON/COPIA/SNDMV/ENTRADA/WRPMCARTAA|OPERACION|2024-09-12|1|1.736976665361587e-06
685|(SINCO)PSINCO/CRACTARSOF ON EXF|PRECIOS|2024-09-12|1|0.0012153985641618838
686|WFL/OPCON/CRGENCESLO|OPERACION|2024-09-12|7|1.3066446086278605e-05
687|(SINCO)PSINCO/CRCAMTNAJU ON EXF|EVENTOS|2024-09-12|1|0.00015161771991611185
688|WFL/OPCON/COPIA/SALIDA/CRTRASHIPS|OPERACION|2024-09-12|1|1.5178985273880533e-06
689|WFL/OPCON/COPIA/SALIDA/RESPALDO/CRLISTAEVE|PRECIOS|2024-09-12|1911|0.004390357181866445
690|WFL/OPCON/CRACTMARTE|OPERACION|2024-09-12|1|2.1281876260286107e-06
691|(SINCO)PSINCO/CRMASPLUEV ON EXF|UNISYS_UNASSIGNED|2024-09-12|20|0.06092944838941577
692|WFL/OPCON/WRINVENVEN|VENTAS|2024-09-12|652|0.0014811872908390574
693|WFL/OPCON/RESPALDO/GENERAL|OPERACION|2024-09-12|6|5.868164410005361e-06
694|CCF/JAVAP/DRIVER|SINCO|2024-09-12|4|0.0011801582808249969
695|WFL/OPCON/COPIA/ENTRADA/WRACTPIDAJ|OPERACION|2024-09-12|1|1.5335469658147343e-06
696|*SYSTEM/NXSERVICES/FILESERVER|FTP|2024-09-12|8492|0.08108221157502538
697|WFL/OPCON/COPIA/SALIDA/RESPALDO/WRLISDEVEN|OPERACION|2024-09-12|789|0.0019295307002018909
698|(SINCO)PSINCO/WRCONVESIN ON EXF|CONVENIOS|2024-09-12|1|0.00016549788480057788
699|(SINCO)PSINCO/IRCOMFOTCO ON EXF|INVENTARIOS|2024-09-12|2|2.5037501482689538e-06
700|(SINCO)PSINCO/WRCARGASHS ON EXF|WMS|2024-09-12|129|0.3760370767840706
701|*SMA/EVENTGEN|UNISYS_UNASSIGNED|2024-09-12|2|2.456804832988911e-06
702|WFL/OPCON/CRPRSPRICA|OPERACION|2024-09-12|1|1.6117891579481394e-06
703|WFL/OPCON/COPIA/SALIDA/DRDEVOLCAR|OPERACION|2024-09-12|1|1.5335469658147343e-06
704|(SINCO)PSINCO/CRCHQCESSU ON EXF|ROTAR|2024-09-12|1|0.01997937848784132
705|*SYSTEM/PDIR|UNISYS_UNASSIGNED|2024-09-12|99|0.00014789339157056177
706|*SYSTEM/IGSDASUPPORT|UNISYS_SW1|2024-09-12|29|3.043621273989448e-05
707|WFL/OPCON/DUMPALL/ORPORL|OPERACION|2024-09-12|7|1.3238578908972095e-05
708|WFL/OPCON/COPIA/SALIDA/RESPALDO/CRCOSREAUT|OPERACION|2024-09-12|1|2.957554862642702e-06
709|WFL/OPCON/COPIA/SALIDA/CRPROUNSU|OPERACION|2024-09-12|1|1.5335469658147343e-06
710|(SINCO)PSINCO/CRSOLIMODA ON EXF|EVENTOS|2024-09-12|1|0.0001615857751939076
711|WFL/OPCON/CRPARAMCON|NEGOCIOS|2024-09-12|1|1.8308672959216726e-06
712|WFL/OPCON/COPIA/ENTRADA/RESPALDO/DRCARCEEDP|OPERACION|2024-09-12|1|2.190781379735335e-06
713|WFL/OPCON/COPIA/SALIDA/PRGENOTAS|OPERACION|2024-09-12|1|1.7213282269349059e-06
714|*SYSTEM/MCPSQL/WORKER|ENLACE|2024-09-12|6|1.1830219450570802e-05
715|*SMA/RESOURCE/CHECK|OPERACION|2024-09-12|805|0.015370162246139301
716|WFL/OPCON/CONVIERTE/CRGENDISOL/CORTES|PEDIDOS|2024-09-12|18|3.062399400101465e-05
717|(SINCO)PSINCO/CRRECCOMEX ON EXF|NEGOCIOS|2024-09-12|32|0.006349964180724442
718|WFL/OPCON/COPIA/RESPALDO/CRDISTRISU|MILAN|2024-09-12|4|4.741476843284332e-06
719|WFL/OPCON/WRPMCARUNI|OPERACION|2024-09-12|1|1.6117891579481392e-06
720|(SINCO)PSINCO/CRCEPEDEVE ON EXF|PEDIDOS|2024-09-12|1|0.4428510422016476
721|WFL/OPCON/COPIA/SALIDA/RESPALDO/CRCARPRESU|PRECIOS|2024-09-12|87|0.00011770755384549428
722|WFL/OPCON/COPIA/SALIDA/CRCONPLUAO|OPERACION|2024-09-12|1|1.4709532121080105e-06
723|WFL/OPCON/WRINTROTAR/ALM|ROTAR|2024-09-12|645|0.0009564325566387417
724|WFL/OPCON/GENERA/PARAMETROS/WRCOMARALM|OPERACION|2024-09-12|1|2.5193985866956353e-06
725|WFL/OPCON/COPIA/SALIDA/RESPALDO/WRCARGANGE/EXEP|OPERACION|2024-09-12|15|5.264134686735475e-05
726|WFL/OPCON/COPIA/ENTRADA/RESPALDO/WRPMCARUNI|OPERACION|2024-09-12|1|2.0342969954685252e-06
727|WFL/OPCON/CRCONUNSU|OPERACION|2024-09-12|1|1.4709532121080105e-06
728|MDPF/ASSISTANT/WORKER|UNISYS_SW1|2024-09-12|2|0.0
729|WFL/OPCON/CRCARCIOXP|OPERACION|2024-09-12|1|1.643086034801501e-06
730|(SINCO)PSINCO/CRLISCVATI ON EXF|UNISYS_UNASSIGNED|2024-09-12|1|0.00014866016505346913
731|WFL/OPCON/COPIA/SNDMV/SALIDA/CRSOLPDOTA|OPERACION|2024-09-12|1|2.8010704783758925e-06
732|(SINCO)PSINCO/IRLISTAUTO ON EXF|INVENTARIOS|2024-09-12|20|0.0034706202133382904
733|WFL/OPCON/COPIA/SANDM/SALIDA/WREXFONFOM|OPERACION|2024-09-12|1|1.9091094880550772e-06
734|UTIL/COPIA/TRANSPORTES|OPERACION|2024-09-12|94|0.00016221171273097493
735|*SYSTEM/PRINT/DRIVERS|IMPRESION|2024-09-12|3|0.0004935986932927988
736|WFL/OPCON/COPIA/SALIDA/RESPALDO/CRGENVTASP|VENTAS|2024-09-12|1|3.4896017691498545e-06
737|(SINCO)PSINCO/IRDELTAINV ON EXF|INVENTARIOS|2024-09-12|75|1.9591489064714738
738|(TRITON)OBJECT/ALGOL/MCPPRT/PSCHECK|MONITOREO|2024-09-12|279|0.0003504937238807997
739|WFL/OPCON/WREXF|ROTAR|2024-09-12|38|0.0001019965216651065
740|(SINCO)PSINCO/DRCARGAINV ON EXF|WMS|2024-09-12|119|1.4802022216401012
741|WFL/OPCON/PARAMREP/GENERAL|OPERACION|2024-09-12|3|3.1609845621895545e-06
742|WFL/OPCON/WRENVIALNS|OPERACION|2024-09-12|96|0.00014603122739778666
743|WFL/OPCON/BORRA/INDEXADO/WRNOTFACEL|OPERACION|2024-09-12|171|0.0004110688290304824
744|WFL/OPCON/COPIA/SALIDA/CRSEGVDIRE|COMPRAS|2024-09-12|2|5.445656572484975e-06
745|WFL/OPCON/CRBOREXCEP|OPERACION|2024-09-12|2|4.804070596991056e-06
746|WFL/OPCON/CRSCEMODEN|OPERACION|2024-09-12|2|2.581992340402359e-06
747|WFL/OPCON/COPIA/ENTRADA/PRACTREVMI|OPERACION|2024-09-12|1|3.4896017691498545e-06
748|WFL/OPCON/CRSOLIPROV|PEDIDOS|2024-09-12|1|5.414359695631613e-06
749|WFL/OPCON/COPIA/SALIDA/CRCARGAAGE|OPERACION|2024-09-12|1|1.2988203894145198e-06
750|WFL/OPCON/COPIA/SALIDA/CRCUALIBRO/DIARIO/ZONA|COMPRAS|2024-09-12|4|9.655086509262153e-06
751|UTIL/COPIARDELZ|OPERACION|2024-09-12|1|1.9560548033351204e-06
752|*WFLCODE|UNISYS_UNASSIGNED|2024-09-12|1|3.755625222403431e-07
753|WFL/OPCON/COPIA/SALIDA/RESPALDO/CRCARGAMAR|OPERACION|2024-09-12|1|2.7384767246691687e-06
754|WFL/OPCON/WRCARTRAMQ|OPERACION|2024-09-12|5|7.511250444806862e-06
755|WFL/OPCON/COPIA/ENTRADA/CRCARSURAL|OPERACION|2024-09-12|1|1.5491954042414152e-06
756|SYSTEM/STATION/TRANSFER|UNISYS_SW1|2024-09-12|2|3.4113595770164624e-05
757|WFL/OPCON/REEMPLAZA/POS/WRENVIALIQ/CXP|CXP|2024-09-12|2|7.511250444806862e-06
758|WFL/OPCON/COPIA/ENTRADA/CRMONEGALM|COMPRAS|2024-09-12|10|3.877683042131543e-05
759|WFL/OPCON/CRCARPREVE|PRECIOS|2024-09-12|68|0.0001169564288010135
760|COMS/DTP/MONITOR|UNISYS_SW1|2024-09-12|2|-1.5648438426680962e-08
761|WFL/AREAS|MONITOREO|2024-09-12|48|0.00023427277168584077
762|WFL/OPCON/WRAVIDESLI|DESPACHOS|2024-09-12|47|0.003576215875841534
763|WFL/OPCON/WRINVENROT|VENTAS|2024-09-12|74|0.00013537464082921698
764|WFL/OPCON/COPIA/SALIDA/RESPALDO/CRTRREDIS|OPERACION|2024-09-12|1|5.680383148885189e-06
765|WFL/OPCON/IRBORSECAM|OPERACION|2024-09-12|2|3.5834923997099404e-06
766|WFL/OPCON/DUMPALL/CRGENDISOL/CORTES|PEDIDOS|2024-09-12|18|2.683707190175785e-05
767|(SINCO)PSINCO/WRCARGADOM ON EXF|PEDIDOS|2024-09-12|253|0.6191797432842382
768|WFL/OPCON/CRSOLIMPOR/C|OPERACION|2024-09-12|1|1.8621641727750345e-06
769|(SINCO)OBJECT/EXIST/FILE ON EXF|SINCO|2024-09-12|16|1.251875074134477e-07
770|*SYSTEM/COBOL|UNISYS_UNASSIGNED|2024-09-12|2|0.002324434692337617
771|MCPSERVER/MONITOR|UNISYS_SW1|2024-09-12|2|0.00011013370964698112
772|(SINCO)BDPSINCO/COPYAUDITTASK|SINCO|2024-09-12|2|2.0327321516258587e-05
773|(SINCO)PSINCO/CRCARGAAGE ON EXF|UNISYS_UNASSIGNED|2024-09-12|1|0.00018970601904665332
774|KEYEDIOII/LIBRARY|UNISYS_SW1|2024-09-12|2|1.8480805781910257e-05
775|WFL/OPCON/CRDESTECLA|PRECIOS|2024-09-12|1|1.8778126112017155e-06
776|WFL/OPCON/COPIA/SALIDA/WRENVIAINS/NAS|CXP|2024-09-12|2|4.193781498350498e-06
777|WFL/OPCON/LEER/ARCHIVOS/CRDESPLLOG/FUENTES|OPERACION|2024-09-12|85|0.005655502131786766
778|WFL/OPCON/COPIA/SALIDA/RESPALDO/SRUSUAINAC|OPERACION|2024-09-12|1|2.2690235718687393e-06
779|WFL/OPCON/CRAPLICOND|OPERACION|2024-09-12|1|2.6132892172557207e-06
780|WFL/OPCON/INDEXA/WRCODISOLI/RETIRADOS|OPERACION|2024-09-12|84|0.00019538640219553854
781|WFL/OPCON/COPIA/ENTRADA/CRDISTRIFI|OPERACION|2024-09-12|2|3.0670939316294687e-06
782|(SINCO)PSINCO/DRCUMPMARD ON EXF|MARCACION|2024-09-12|2|0.0004000366799396725
783|WFL/OPCON/COPIA/ENTRADA/CREPACK|OPERACION|2024-09-12|1|1.705679788508225e-06
784|WFL/OPCON/COPIA/SALIDA/WRPRELINEA|PRECIOS|2024-09-12|88|0.00012947517954235835
785|*SYSTEM/MCPSQL/SUPPORT|ENLACE|2024-09-12|2|0.0
786|(SINCO)PSINCO/CRAJUSINVE ON EXF|INVENTARIOS|2024-09-12|1|0.002490229897468302
787|WFL/OPCON/WRESXORPN/CORTES|ROTAR|2024-09-12|5|7.65208639064699e-06
788|WFL/OPCON/COPIA/SALIDA/RESPALDO/CRPRELIQFA|OPERACION|2024-09-12|18|3.3065150395576875e-05
789|*SYSTEM/MARC/COMMANDER|UNISYS_SW1|2024-09-12|2|6.87122931315558e-05
790|(SINCO)OBJECT/COBOL//ACTUALIZA/FILECOPY/EXF ON EXF|FTP|2024-09-12|1|6.259375370672384e-07
791|WFL/OPCON/COPIA/SALIDA/WRINVZOR|OPERACION|2024-09-12|141|0.00025777672620271545
792|WFL/OPCON/COPIA/SALIDA/RESPALDO/WRICTROLRE|OPERACION|2024-09-12|1|3.5678439612832593e-06
793|WFL/OPCON/LEER/ARCHIVOS/WRCODISOLI/RETIRADOS|OPERACION|2024-09-12|84|0.00011532899120463874
794|WFL/OPCON/COPIA/SALIDA/DRETIPRPX|OPERACION|2024-09-12|354|0.0007430035049372385
795|(SINCO)PSINCO/CRACTSEWAY ON EXF|PEDIDOS|2024-09-12|1|0.012118369795759712
796|WFL/OPCON/WRCASUGRMA|OPERACION|2024-09-12|42|0.00011999222585578958
797|WFL/OPCON/COPIA/SALIDA/SRLISTACPY|OPERACION|2024-09-12|3|7.417359814246776e-06
798|WFL/OPCON/COPIA/SALIDA/RESPALDO/CRACTDESCO|OPERACION|2024-09-12|1|2.1281876260286107e-06
799|WFL/OPCON/COPIA/SALIDA/SALDOS/SINE/TERA|OPERACION|2024-09-12|2|4.694531528004288e-06
800|(SINCO)PSINCO/WRCARGATRA ON EXF|WMS|2024-09-12|268|0.5214346050193304
801|WFL/OPCON/COPIA/ENTRADA/CRCARCEDMA|OPERACION|2024-09-12|1|2.973203301069383e-06
802|(SINCO)PSINCO/CRCONGELAA ON EXF|PEDIDOS|2024-09-12|1|0.00017443314314221267
803|WFL/OPCON/WRBAJADETR/CORTE|DESPACHOS|2024-09-12|1|2.910609547362659e-06
804|WFL/OPCON/COPIA/SALIDA/DRCARCEEDP|OPERACION|2024-09-12|1|1.7682735422149488e-06
805|WFL/OPCON/COPIA/SALIDA/CRCUALIBRO/DIARIO/DEPENDENCIA/NAS|COMPRAS|2024-09-12|1572|0.0043548508750763165
806|(SINCO)PSINCO/WRBAJAIERE ON EXF|INVENTARIOS|2024-09-12|1|0.07110148106210332
807|(SINCO)PSINCO/DRTRADEP ON EXF|DEVOLUCIONES|2024-09-12|3|0.006131042527135178
808|(SINCO)PSINCO/DRMARLIPRP ON EXF|UNISYS_UNASSIGNED|2024-09-12|87|0.020461412985136797
809|WFL/OPCON/IRCARCOSEL|INVENTARIOS|2024-09-12|632|0.0017709650736243384
810|WFL/OPCON/COBINDSOPR|OPERACION|2024-09-12|1|5.570844079898423e-06
811|WFL/OPCON/CRLTOLTSA|OPERACION|2024-09-12|5|7.135687922566518e-06
812|(SINCO)PSINCO/CRGENDISOS ON EXF|PEDIDOS|2024-09-12|3|0.0005853454877884281
813|(SINCO)FTP/FILE/TRANSFER/TO/NAS|FTP|2024-09-12|26442|0.11344019338965909
814|WFL/OPCON/CRMARTENO|OPERACION|2024-09-12|1|0.0003420279186919658
815|WFL/OPCON/WRGETVIVO|OPERACION|2024-09-12|271|0.00040937879768040015
816|WFL/OPCON/COPIA/SALIDA/IRCREIIAJU|DESPACHOS|2024-09-12|1|1.6274375963748202e-06
817|WFL/OPCON/COPIA/SALIDA/RESPALDO/WRNOVPRESI|OPERACION|2024-09-12|1|6.118539424832256e-06
818|WFL/OPCON/COPIA/SALIDA/WRCARGANGP/DUMMY/EXEP|OPERACION|2024-09-12|15|3.1703736252455633e-05
819|(SINCO)PSINCO/CRGENEMPAQ ON EXF|PEDIDOS|2024-09-12|1|0.0002373085687406168
820|(SINCO)PSINCO/CRCARGAPFP ON EXF|UNISYS_UNASSIGNED|2024-09-12|68|0.018389356307744697
821|(SINCO)PSINCO/IRREVALTRA ON EXF|TRANSPORTE|2024-09-12|2|4.8384971615297546e-05
822|WFL/OPCON/COPIA/SALIDA/CRCUALIBRO/DIARIO/DEPENDENCIA|COMPRAS|2024-09-12|1|2.3159688871487824e-06
823|WFL/OPCON/CRPROCENDO|OPERACION|2024-09-12|1|2.0342969954685252e-06
824|*SYSTEM/SOCKETSUPPORT|UNISYS_SW1|2024-09-12|2|0.00013978750046554118
825|(SINCO)PSINCO/WRENVDECSH ON EXF|UNISYS_UNASSIGNED|2024-09-12|138|0.027961255718330608
826|WFL/OPCON/COPIA/SALIDA/CRRECCOSIR|OPERACION|2024-09-12|68|0.00013731504719412545
827|WFL/OPCON/COPIA/SNDMV/ENTRADA/SRUSUAINAC|OPERACION|2024-09-12|1|3.004500177922745e-06
828|WFL/OPCON/WRPMCARTAA|OPERACION|2024-09-12|1|1.736976665361587e-06
829|WFL/OPCON/COPIA/ENTRADA/CRCARINVCC|MERCANCIACONSIG|2024-09-12|1|2.7697736015225304e-06
